feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.3333333333333333
0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,0.6666666666666666
0.5,0.5,0.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.0,0.5,0.3333333333333333
1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6666666666666666
0.5,0.0,0.0,1.0,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,0.3333333333333333
0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.3333333333333333
0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,1.0
1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333
0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666
1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6666666666666666
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3333333333333333
0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.3333333333333333
0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.5,0.3333333333333333
0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,0.3333333333333333
1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6666666666666666
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.3333333333333333
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666
1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,0.6666666666666666
1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.6666666666666666
0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666
0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.0,0.5,0.0,1.0
1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0
0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,1.0
0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,0.3333333333333333
0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333
0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333
0.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.3333333333333333
0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,0.3333333333333333
0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0
0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.0,0.5,0.0,0.3333333333333333
0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.6666666666666666
0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.5,0.5,1.0,1.0
0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666666666666666
0.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,0.6666666666666666
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.3333333333333333
0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.6666666666666666
0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.6666666666666666
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666
1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0
1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666
0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666
0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,1.0,0.6666666666666666
0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.3333333333333333
1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,0.3333333333333333
1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.6666666666666666
1.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,0.6666666666666666
0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,1.0
1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5,1.0,1.0,1.0
0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333
0.5,0.5,0.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.0,0.5,0.6666666666666666
0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0
0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0
1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.3333333333333333
0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,0.6666666666666666
0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.3333333333333333
0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0
1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,0.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.3333333333333333
0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.3333333333333333
0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.6666666666666666
0.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0
1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5,1.0,1.0,1.0
0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,0.6666666666666666
0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,1.0
1.0,0.5,0.0,0.5,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,1.0
0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,0.6666666666666666
0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,1.0
0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.3333333333333333
0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,0.6666666666666666
0.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,0.6666666666666666
0.5,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,0.6666666666666666
0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,0.6666666666666666
1.0,1.0,0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333
0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.3333333333333333
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.3333333333333333
0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.6666666666666666
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.6666666666666666
0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,0.3333333333333333
0.5,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333
0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.6666666666666666
0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0
0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.6666666666666666
0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0
0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,0.3333333333333333
1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6666666666666666
1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6666666666666666
0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.5,0.5,1.0,0.3333333333333333
1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.6666666666666666
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.3333333333333333
0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.6666666666666666
0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,1.0
0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
1.0,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,1.0
0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.6666666666666666
0.5,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,1.0
0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.3333333333333333
1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,0.3333333333333333
0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.3333333333333333
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.6666666666666666
0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.5,0.3333333333333333
0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333
0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,1.0
0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.3333333333333333
1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.6666666666666666
0.5,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.0,1.0,1.0
0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333
0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.6666666666666666
0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.3333333333333333
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.5,0.3333333333333333
0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,0.6666666666666666
0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0
0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,1.0
1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.6666666666666666
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.3333333333333333
0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.6666666666666666
0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.5,0.0,1.0,0.0,0.3333333333333333
1.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.5,0.0,1.0,0.0,0.6666666666666666
0.5,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,0.3333333333333333
0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333
0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,0.6666666666666666
0.5,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.6666666666666666
1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,1.0
0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,0.6666666666666666
0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,0.6666666666666666
0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333
1.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.5,0.0,1.0,0.0,0.3333333333333333
1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.6666666666666666
0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666
0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.6666666666666666
1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,0.6666666666666666
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.6666666666666666
0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,1.0
0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.6666666666666666
1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5,1.0,1.0,1.0
0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,0.6666666666666666
0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.6666666666666666
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.5,0.6666666666666666
0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.6666666666666666
0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.6666666666666666
0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.6666666666666666
0.5,0.5,0.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.0,0.5,0.3333333333333333
0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.3333333333333333
0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,0.3333333333333333
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,1.0
0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,1.0
1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.6666666666666666
1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.6666666666666666
0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.6666666666666666
0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.0
0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.3333333333333333
0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,0.6666666666666666
1.0,1.0,0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666
0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.3333333333333333
0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0
0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.3333333333333333
0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,0.6666666666666666
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.3333333333333333
0.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.6666666666666666
1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0
1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,1.0,0.3333333333333333
0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333
1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.6666666666666666
0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0
0.5,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,0.6666666666666666
0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666
1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.3333333333333333
0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.6666666666666666
0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,0.6666666666666666
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
1.0,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333
0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,1.0
0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.3333333333333333
0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333
1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,0.6666666666666666
0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,0.6666666666666666
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.6666666666666666
0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,0.3333333333333333
0.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666
0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.3333333333333333
1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.0,1.0,1.0
0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.6666666666666666
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333
0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.5,0.5,1.0,0.0,0.3333333333333333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0
1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
