feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
1.0,0.6081081081081081,0.5378151260504203,0.10619469026548674,0.22295023906499023,0.20410221923335573,0.114,0.19,0.0,1.0,0.0,0.2857142857142857
0.0,0.6283783783783784,0.6134453781512605,0.11504424778761063,0.265096511421994,0.2468056489576328,0.1675,0.1845,1.0,0.0,0.0,0.2857142857142857
0.0,0.8243243243243245,0.8151260504201682,0.19026548672566373,0.6022666902780237,0.44586415601882984,0.3655,0.4735,1.0,0.0,0.0,0.4642857142857143
2.0,0.6216216216216216,0.6134453781512605,0.11061946902654868,0.2606693819727289,0.23806321452589102,0.1895,0.1795,0.0,0.0,1.0,0.25
1.0,0.5067567567567568,0.4621848739495799,0.09292035398230089,0.13086594652027625,0.12474781439139206,0.0785,0.0975,0.0,1.0,0.0,0.21428571428571427
2.0,0.6756756756756757,0.6974789915966386,0.13274336283185842,0.40357712059500617,0.30295897780766645,0.204,0.4,0.0,0.0,1.0,0.42857142857142855
2.0,0.2837837837837837,0.26890756302521013,0.06637168141592921,0.0368337170178856,0.027236045729657026,0.023,0.035,0.0,0.0,1.0,0.14285714285714285
1.0,0.6824324324324325,0.680672268907563,0.12389380530973454,0.3274304940676465,0.277404169468729,0.1845,0.27,0.0,1.0,0.0,0.32142857142857145
0.0,0.5405405405405405,0.5378151260504203,0.13274336283185842,0.1972728882592527,0.1308002689979825,0.1215,0.1945,1.0,0.0,0.0,0.39285714285714285
1.0,0.5405405405405405,0.5126050420168068,0.09734513274336284,0.1606162564193377,0.11835911230665769,0.0965,0.145,0.0,1.0,0.0,0.2857142857142857
1.0,0.5743243243243243,0.5378151260504203,0.12389380530973454,0.1939082698778112,0.16610625420309347,0.112,0.1585,0.0,1.0,0.0,0.21428571428571427
2.0,0.7567567567567568,0.7394957983193278,0.1504424778761062,0.4843279617496015,0.44115669132481505,0.3055,0.365,0.0,0.0,1.0,0.32142857142857145
2.0,0.5540540540540541,0.5126050420168068,0.11504424778761063,0.19107490703028154,0.1738399462004035,0.096,0.16,0.0,0.0,1.0,0.32142857142857145
1.0,0.42567567567567566,0.3865546218487395,0.08849557522123895,0.09881352930759696,0.08507061197041021,0.062,0.077,0.0,1.0,0.0,0.21428571428571427
1.0,0.5945945945945946,0.5882352941176472,0.11504424778761063,0.2022312732424296,0.1425689307330195,0.134,0.195,0.0,1.0,0.0,0.2857142857142857
2.0,0.7702702702702704,0.7647058823529412,0.14159292035398233,0.4184522755445369,0.37323470073974446,0.2385,0.345,0.0,0.0,1.0,0.35714285714285715
2.0,0.7297297297297298,0.73109243697479,0.1504424778761062,0.4048167168408004,0.3298587760591795,0.208,0.343,0.0,0.0,1.0,0.42857142857142855
2.0,0.29729729729729726,0.2941176470588236,0.0752212389380531,0.04356295378076855,0.02757229320780094,0.0285,0.043,0.0,0.0,1.0,0.25
2.0,0.7027027027027027,0.7058823529411765,0.12389380530973454,0.36426421108553214,0.33053127101546736,0.217,0.278,0.0,0.0,1.0,0.32142857142857145
1.0,0.6351351351351352,0.638655462184874,0.11946902654867259,0.27253408889675934,0.2494956287827841,0.148,0.227,0.0,1.0,0.0,0.25
0.0,0.7364864864864865,0.7058823529411765,0.13274336283185842,0.33734726403400034,0.3053127101546738,0.1865,0.277,1.0,0.0,0.0,0.2857142857142857
0.0,0.5067567567567568,0.5210084033613446,0.1017699115044248,0.20772091375951832,0.21318090114324142,0.121,0.1325,1.0,0.0,0.0,0.25
2.0,0.7972972972972974,0.773109243697479,0.1769911504424779,0.4489109261554808,0.3433086751849361,0.2675,0.436,0.0,0.0,1.0,0.39285714285714285
0.0,0.8513513513513513,0.8487394957983194,0.1504424778761062,0.5154949530724279,0.40753194351042366,0.318,0.44,1.0,0.0,0.0,0.35714285714285715
0.0,0.6486486486486487,0.6470588235294118,0.13716814159292037,0.3591287409243846,0.33120376597175516,0.1855,0.263,1.0,0.0,0.0,0.32142857142857145
2.0,0.7500000000000001,0.7226890756302521,0.14601769911504428,0.4359837081636267,0.44082044384667113,0.2315,0.3035,0.0,0.0,1.0,0.32142857142857145
2.0,0.8986486486486487,0.9075630252100839,0.168141592920354,0.8222064813175138,0.7723604572965703,0.5115,0.505,0.0,0.0,1.0,0.35714285714285715
0.0,0.8445945945945946,0.8739495798319327,0.18141592920353983,0.6359128740924385,0.4899125756556826,0.3935,0.5165,1.0,0.0,0.0,0.42857142857142855
0.0,0.7635135135135136,0.8151260504201682,0.15486725663716813,0.4317336638923322,0.34229993275050435,0.259,0.39,1.0,0.0,0.0,0.5
1.0,0.6283783783783784,0.5798319327731093,0.12831858407079647,0.2673986187356118,0.21116341627437793,0.181,0.215,0.0,1.0,0.0,0.35714285714285715
2.0,0.8513513513513513,0.8319327731092439,0.18584070796460178,0.5087657163095448,0.4398117014122394,0.3255,0.462,0.0,0.0,1.0,0.35714285714285715
1.0,0.5337837837837838,0.5294117647058824,0.09734513274336284,0.19603329201345845,0.1674512441156691,0.115,0.163,0.0,1.0,0.0,0.25
0.0,0.8783783783783784,0.7983193277310925,0.168141592920354,0.6125376306003187,0.5574983187626092,0.398,0.405,1.0,0.0,0.0,0.35714285714285715
0.0,0.7027027027027027,0.7478991596638656,0.1592920353982301,0.37223304409420926,0.2955615332885003,0.192,0.39,1.0,0.0,0.0,0.42857142857142855
2.0,0.7500000000000001,0.7478991596638656,0.15486725663716813,0.4471400743757747,0.3782784129119031,0.3065,0.3425,0.0,0.0,1.0,0.32142857142857145
0.0,0.891891891891892,0.9159663865546218,0.1946902654867257,0.9041969187179034,0.761600537995965,0.44,0.6,1.0,0.0,0.0,0.35714285714285715
2.0,0.5405405405405405,0.5126050420168068,0.10619469026548674,0.20400212502213563,0.1893073301950235,0.12,0.17,0.0,0.0,1.0,0.25
0.0,0.7094594594594595,0.6974789915966386,0.11946902654867259,0.34283690455108906,0.312373907195696,0.1955,0.264,1.0,0.0,0.0,0.35714285714285715
2.0,0.45945945945945943,0.42016806722689076,0.08849557522123895,0.1143970249690101,0.1042367182246133,0.0505,0.091,0.0,0.0,1.0,0.17857142857142858
2.0,0.5270270270270271,0.4957983193277311,0.12389380530973454,0.2031166991322826,0.1348352387357095,0.1505,0.19,0.0,0.0,1.0,0.5
2.0,0.6486486486486487,0.6470588235294118,0.12389380530973454,0.3075969541349389,0.27303295225285806,0.156,0.255,0.0,0.0,1.0,0.2857142857142857
1.0,0.5743243243243243,0.5210084033613446,0.11061946902654868,0.18629360722507526,0.15332885003362473,0.103,0.1645,0.0,1.0,0.0,0.2857142857142857
1.0,0.7905405405405407,0.7899159663865547,0.1592920353982301,0.5990791570745528,0.40450571620712844,0.4005,0.42,0.0,1.0,0.0,0.5
1.0,0.3918918918918919,0.3613445378151261,0.0752212389380531,0.07189658225606516,0.05178211163416274,0.0485,0.07,0.0,1.0,0.0,0.21428571428571427
1.0,0.3851351351351351,0.36974789915966394,0.0752212389380531,0.06924030458650611,0.04942837928715534,0.0415,0.07,0.0,1.0,0.0,0.2857142857142857
2.0,0.7702702702702704,0.7226890756302521,0.13716814159292037,0.5266513192845759,0.3971082716879623,0.312,0.38,0.0,0.0,1.0,0.6071428571428571
1.0,0.6621621621621621,0.6302521008403361,0.13274336283185842,0.29024260669381974,0.22259583053127102,0.1685,0.29,0.0,1.0,0.0,0.35714285714285715
1.0,0.4527027027027027,0.4705882352941177,0.09734513274336284,0.11616787674871613,0.10490921318090114,0.0705,0.17,0.0,1.0,0.0,0.21428571428571427
2.0,0.9391891891891893,0.9243697478991596,0.15486725663716813,0.7255179741455641,0.5376597175521183,0.526,0.355,0.0,0.0,1.0,0.35714285714285715
0.0,0.7364864864864865,0.773109243697479,0.13716814159292037,0.46874446608818837,0.44889038332212505,0.2605,0.335,1.0,0.0,0.0,0.39285714285714285
2.0,0.5675675675675675,0.5630252100840337,0.13274336283185842,0.30139897290596773,0.2202420981842636,0.189,0.27,0.0,0.0,1.0,0.4642857142857143
1.0,0.14864864864864866,0.13445378151260506,0.03539823008849558,0.008854258898530193,0.006388702084734365,0.0055,0.009,0.0,1.0,0.0,0.14285714285714285
2.0,0.7094594594594595,0.7394957983193278,0.17256637168141595,0.37382681069594476,0.25756556825823806,0.19,0.375,0.0,0.0,1.0,0.8928571428571429
0.0,0.8378378378378378,0.8067226890756304,0.15486725663716813,0.650433858686028,0.5396772024209818,0.396,0.503,1.0,0.0,0.0,0.32142857142857145
0.0,0.5608108108108107,0.5546218487394958,0.14159292035398233,0.23162741278554985,0.1644250168123739,0.171,0.205,1.0,0.0,0.0,0.2857142857142857
0.0,0.6824324324324325,0.7058823529411765,0.14601769911504428,0.3670975739330618,0.27774041694687285,0.26,0.305,1.0,0.0,0.0,0.42857142857142855
2.0,0.7635135135135136,0.7226890756302521,0.13274336283185842,0.3881707101115637,0.3486886348352387,0.222,0.3175,0.0,0.0,1.0,0.32142857142857145
0.0,0.6756756756756757,0.6638655462184875,0.14159292035398233,0.3454931822206481,0.21015467383994618,0.231,0.33,1.0,0.0,0.0,0.39285714285714285
1.0,0.6216216216216216,0.6638655462184875,0.1504424778761062,0.2758987072782008,0.20477471418964355,0.1555,0.295,0.0,1.0,0.0,0.35714285714285715
2.0,0.6824324324324325,0.6470588235294118,0.13274336283185842,0.36993093678059147,0.347679892400807,0.2185,0.2795,0.0,0.0,1.0,0.32142857142857145
2.0,0.5743243243243243,0.5798319327731093,0.12831858407079647,0.21267929874269523,0.14458641560188298,0.138,0.21,0.0,0.0,1.0,0.35714285714285715
1.0,0.6283783783783784,0.5966386554621849,0.11946902654867259,0.248096334336816,0.2078009414929388,0.177,0.2,0.0,1.0,0.0,0.25
2.0,0.4527027027027027,0.4285714285714286,0.11061946902654868,0.12661590224898175,0.0944855413584398,0.0885,0.115,0.0,0.0,1.0,0.35714285714285715
1.0,0.5540540540540541,0.5294117647058824,0.12389380530973454,0.17867894457233927,0.1624075319435104,0.088,0.1465,0.0,1.0,0.0,0.25
1.0,0.3648648648648648,0.33613445378151263,0.084070796460177,0.0641048344253586,0.049764626765299254,0.0385,0.06,0.0,1.0,0.0,0.17857142857142858
2.0,0.7162162162162162,0.7058823529411765,0.12389380530973454,0.3950770320524172,0.3725622057834566,0.257,0.274,0.0,0.0,1.0,0.2857142857142857
0.0,0.8040540540540542,0.7983193277310925,0.18141592920353983,0.4956614131397202,0.43174176193678543,0.2465,0.416,1.0,0.0,0.0,0.39285714285714285
1.0,0.5405405405405405,0.5546218487394958,0.09734513274336284,0.2024083584204002,0.2084734364492266,0.1025,0.136,0.0,1.0,0.0,0.21428571428571427
2.0,0.7364864864864865,0.7394957983193278,0.15486725663716813,0.6389233221179387,0.43174176193678543,0.3285,0.725,0.0,0.0,1.0,0.5714285714285714
1.0,0.35135135135135137,0.3445378151260505,0.07964601769911504,0.0642819196033292,0.05178211163416274,0.024,0.065,0.0,1.0,0.0,0.35714285714285715
2.0,0.7432432432432433,0.7478991596638656,0.17256637168141595,0.4841508765716309,0.394418291862811,0.2185,0.37,0.0,0.0,1.0,0.5714285714285714
0.0,0.641891891891892,0.638655462184874,0.12389380530973454,0.26314857446431733,0.2326832548755884,0.174,0.2265,1.0,0.0,0.0,0.2857142857142857
1.0,0.4662162162162162,0.42016806722689076,0.08849557522123895,0.12024083584204003,0.10995292535305985,0.0775,0.086,0.0,1.0,0.0,0.21428571428571427
1.0,0.17567567567567569,0.1596638655462185,0.057522123893805316,0.013458473525765893,0.012777404169468728,0.011,0.013,0.0,1.0,0.0,0.10714285714285714
1.0,0.3716216216216216,0.3445378151260505,0.084070796460177,0.07756330795112448,0.06556825823806321,0.043,0.07,0.0,1.0,0.0,0.25
0.0,0.8040540540540542,0.8319327731092439,0.13716814159292037,0.5539224366920489,0.5763281775386684,0.339,0.354,1.0,0.0,0.0,0.32142857142857145
2.0,0.304054054054054,0.31092436974789917,0.07964601769911504,0.05631308659465203,0.048083389374579684,0.039,0.05,0.0,0.0,1.0,0.17857142857142858
1.0,0.5743243243243243,0.5630252100840337,0.11504424778761063,0.17903311492828047,0.14156018829858774,0.104,0.1755,0.0,1.0,0.0,0.2857142857142857
2.0,0.7432432432432433,0.7058823529411765,0.15486725663716813,0.47405702142730655,0.4404841963685272,0.283,0.337,0.0,0.0,1.0,0.32142857142857145
0.0,0.5202702702702703,0.4957983193277311,0.1017699115044248,0.16221002302107312,0.1355077336919973,0.1115,0.1165,1.0,0.0,0.0,0.17857142857142858
2.0,0.5743243243243243,0.546218487394958,0.10619469026548674,0.20347086948822382,0.18291862811028917,0.135,0.145,0.0,0.0,1.0,0.2857142857142857
1.0,0.6959459459459459,0.6638655462184875,0.12831858407079647,0.3612537630600319,0.2871553463349025,0.268,0.265,0.0,1.0,0.0,0.32142857142857145
1.0,0.4797297297297297,0.47899159663865554,0.11061946902654868,0.13529307596954135,0.0917955615332885,0.061,0.146,0.0,1.0,0.0,0.4642857142857143
1.0,0.5067567567567568,0.47899159663865554,0.084070796460177,0.11421993979103949,0.09246805648957633,0.064,0.105,0.0,1.0,0.0,0.25
1.0,0.5945945945945946,0.5630252100840337,0.12389380530973454,0.19603329201345845,0.13382649630127774,0.1135,0.2235,0.0,1.0,0.0,0.39285714285714285
1.0,0.35135135135135137,0.3277310924369748,0.07079646017699116,0.0641048344253586,0.04875588433086751,0.04,0.0575,0.0,1.0,0.0,0.17857142857142858
0.0,0.6824324324324325,0.680672268907563,0.16371681415929204,0.3594829112803258,0.23570948217888363,0.2,0.32,1.0,0.0,0.0,0.32142857142857145
2.0,0.7297297297297298,0.7478991596638656,0.1504424778761062,0.37258721445015053,0.32515131136516473,0.228,0.295,0.0,0.0,1.0,0.32142857142857145
2.0,0.7770270270270271,0.7226890756302521,0.12389380530973454,0.41544182751903663,0.3187626092804304,0.2435,0.215,0.0,0.0,1.0,0.25
0.0,0.6013513513513513,0.5966386554621849,0.1017699115044248,0.2851071365326722,0.191324815063887,0.179,0.235,1.0,0.0,0.0,0.39285714285714285
1.0,0.641891891891892,0.638655462184874,0.12389380530973454,0.28245085886311316,0.19771351714862137,0.1905,0.238,0.0,1.0,0.0,0.32142857142857145
1.0,0.7094594594594595,0.6554621848739496,0.15486725663716813,0.3736497255179741,0.2568930733019502,0.216,0.355,0.0,1.0,0.0,0.5357142857142857
2.0,0.5743243243243243,0.5546218487394958,0.11946902654867259,0.19443952541172305,0.15030262273032952,0.0715,0.206,0.0,0.0,1.0,0.35714285714285715
1.0,0.722972972972973,0.7142857142857143,0.14601769911504428,0.3878165397556224,0.28278412911903156,0.264,0.335,0.0,1.0,0.0,0.42857142857142855
0.0,0.7297297297297298,0.7478991596638656,0.15486725663716813,0.4869842394191606,0.374915938130464,0.33,0.292,1.0,0.0,0.0,0.39285714285714285
1.0,0.5405405405405405,0.6134453781512605,0.14159292035398233,0.25057552682840445,0.23470073974445188,0.1505,0.1845,0.0,1.0,0.0,0.25
1.0,0.641891891891892,0.6218487394957983,0.11946902654867259,0.2580131043031698,0.22293207800941492,0.1545,0.215,0.0,1.0,0.0,0.2857142857142857
2.0,0.39864864864864863,0.3781512605042018,0.084070796460177,0.0780945634850363,0.05346334902488231,0.051,0.075,0.0,0.0,1.0,0.21428571428571427
1.0,0.45945945945945943,0.4621848739495799,0.08849557522123895,0.1375951832831592,0.12878278412911903,0.0755,0.1025,0.0,1.0,0.0,0.21428571428571427
2.0,0.6689189189189189,0.6470588235294118,0.15486725663716813,0.33274304940676463,0.25521183591123064,0.2285,0.283,0.0,0.0,1.0,0.2857142857142857
1.0,0.4797297297297297,0.44537815126050423,0.08849557522123895,0.12201168762174605,0.10928043039677202,0.08,0.09,0.0,1.0,0.0,0.21428571428571427
1.0,0.6216216216216216,0.5546218487394958,0.1592920353982301,0.3830352399504161,0.33254875588433086,0.2295,0.304,0.0,1.0,0.0,0.25
2.0,0.2837837837837837,0.2605042016806723,0.06637168141592921,0.0412608464671507,0.0363147276395427,0.0285,0.04,0.0,0.0,1.0,0.21428571428571427
0.0,0.5405405405405405,0.5126050420168068,0.10619469026548674,0.20878342482734194,0.2175521183591123,0.11,0.127,1.0,0.0,0.0,0.17857142857142858
1.0,0.4391891891891892,0.411764705882353,0.09734513274336284,0.10501151053656808,0.0917955615332885,0.071,0.075,0.0,1.0,0.0,0.17857142857142858
2.0,0.5405405405405405,0.5378151260504203,0.11061946902654868,0.20931468036125375,0.18560860793544048,0.115,0.18,0.0,0.0,1.0,0.32142857142857145
2.0,0.7500000000000001,0.7647058823529412,0.2035398230088496,0.5443598370816363,0.3782784129119031,0.2815,0.57,0.0,0.0,1.0,0.5714285714285714
2.0,0.581081081081081,0.5798319327731093,0.13716814159292037,0.2973260138126439,0.18190988567585742,0.1775,0.285,0.0,0.0,1.0,0.39285714285714285
2.0,0.6959459459459459,0.6974789915966386,0.11946902654867259,0.41313972020541884,0.3618022864828514,0.279,0.28,0.0,0.0,1.0,0.25
0.0,0.5472972972972973,0.5210084033613446,0.11946902654867259,0.2257836019125199,0.19737726967047745,0.113,0.175,1.0,0.0,0.0,0.25
2.0,0.641891891891892,0.6638655462184875,0.1504424778761062,0.28616964760049585,0.21250840618695357,0.157,0.22,0.0,0.0,1.0,0.35714285714285715
2.0,0.5945945945945946,0.6722689075630253,0.11946902654867259,0.25517974145564015,0.19771351714862137,0.1625,0.235,0.0,0.0,1.0,0.2857142857142857
2.0,0.4797297297297297,0.4285714285714286,0.11504424778761063,0.22897113511599076,0.1832548755884331,0.163,0.184,0.0,0.0,1.0,0.2857142857142857
0.0,0.4391891891891892,0.42016806722689076,0.14159292035398233,0.12962635027448202,0.11566913248150637,0.0705,0.105,1.0,0.0,0.0,0.21428571428571427
1.0,0.5405405405405405,0.5126050420168068,0.11946902654867259,0.15353284930051353,0.13113651647612642,0.0925,0.125,0.0,1.0,0.0,0.25
2.0,0.6756756756756757,0.638655462184874,0.11946902654867259,0.35062865238179564,0.28984532616005376,0.2225,0.239,0.0,0.0,1.0,0.32142857142857145
1.0,0.1283783783783784,0.12605042016806725,0.084070796460177,0.009916769966353815,0.008069939475453933,0.008,0.01,0.0,1.0,0.0,0.10714285714285714
2.0,0.7500000000000001,0.7983193277310925,0.1592920353982301,0.45245262971489286,0.41492938802958973,0.256,0.315,0.0,0.0,1.0,0.2857142857142857
2.0,0.722972972972973,0.73109243697479,0.13274336283185842,0.38994156189126966,0.285137861466039,0.2025,0.36,0.0,0.0,1.0,0.7857142857142857
1.0,0.1891891891891892,0.18487394957983197,0.04867256637168142,0.02018771028864884,0.017148621385339607,0.0125,0.0185,0.0,1.0,0.0,0.14285714285714285
1.0,0.5675675675675675,0.546218487394958,0.11504424778761063,0.1808039667079865,0.14626765299260255,0.116,0.16,0.0,1.0,0.0,0.21428571428571427
0.0,0.8513513513513513,0.8655462184873949,0.16371681415929204,0.6229856561005843,0.5016812373907196,0.3725,0.488,1.0,0.0,0.0,0.32142857142857145
0.0,0.6554054054054055,0.6722689075630253,0.11061946902654868,0.33327430494067645,0.23066577000672492,0.129,0.375,1.0,0.0,0.0,0.7142857142857143
0.0,0.8175675675675677,0.7647058823529412,0.1769911504424779,0.568620506463609,0.4794889038332212,0.339,0.4705,1.0,0.0,0.0,0.35714285714285715
0.0,0.7635135135135136,0.7478991596638656,0.13274336283185842,0.42482734195147864,0.37525218560860796,0.231,0.3355,1.0,0.0,0.0,0.2857142857142857
2.0,0.7702702702702704,0.73109243697479,0.14159292035398233,0.4423587745705684,0.3594485541358439,0.3345,0.3165,0.0,0.0,1.0,0.2857142857142857
1.0,0.3445945945945946,0.28571428571428575,0.06637168141592921,0.06552151584912343,0.0628782784129119,0.0395,0.0425,0.0,1.0,0.0,0.21428571428571427
2.0,0.6554054054054055,0.6470588235294118,0.14159292035398233,0.39295200991676993,0.33792871553463344,0.2785,0.26,0.0,0.0,1.0,0.32142857142857145
1.0,0.641891891891892,0.6470588235294118,0.14601769911504428,0.30405525057552685,0.20914593140551443,0.169,0.3,0.0,1.0,0.0,0.5714285714285714
1.0,0.5405405405405405,0.5126050420168068,0.09734513274336284,0.15937666017354346,0.12777404169468728,0.099,0.13,0.0,1.0,0.0,0.25
2.0,0.5472972972972973,0.5378151260504203,0.1017699115044248,0.2388879050823446,0.214862138533961,0.1065,0.17,0.0,0.0,1.0,0.17857142857142858
0.0,0.6216216216216216,0.5882352941176472,0.12831858407079647,0.24172126792987425,0.18258238063214527,0.171,0.205,1.0,0.0,0.0,0.32142857142857145
2.0,0.7364864864864865,0.7142857142857143,0.14159292035398233,0.3805560474588277,0.2763954270342972,0.253,0.3,0.0,0.0,1.0,0.42857142857142855
1.0,0.6486486486486487,0.6638655462184875,0.15486725663716813,0.2606693819727289,0.20376597175521183,0.1755,0.22,0.0,1.0,0.0,0.2857142857142857
1.0,0.6891891891891893,0.680672268907563,0.12831858407079647,0.29909686559234994,0.2273032952252858,0.167,0.295,0.0,1.0,0.0,0.32142857142857145
2.0,0.8648648648648649,0.7899159663865547,0.1769911504424779,0.6686736320170001,0.6381977135171486,0.436,0.4305,0.0,0.0,1.0,0.32142857142857145
2.0,0.5945945945945946,0.5630252100840337,0.12389380530973454,0.23941916061625643,0.22864828513786148,0.1325,0.119,0.0,0.0,1.0,0.25
0.0,0.7905405405405407,0.7983193277310925,0.16371681415929204,0.4760049583849832,0.3665097511768662,0.2705,0.476,1.0,0.0,0.0,0.35714285714285715
0.0,0.41216216216216217,0.44537815126050423,0.1017699115044248,0.22861696476004956,0.21654337592468056,0.1325,0.164,1.0,0.0,0.0,0.21428571428571427
2.0,0.7432432432432433,0.7478991596638656,0.11504424778761063,0.38250398441650435,0.38836583725622054,0.2045,0.25,0.0,0.0,1.0,0.25
2.0,0.7972972972972974,0.8067226890756304,0.17256637168141595,0.5680892509296972,0.3863483523873571,0.388,0.48,0.0,0.0,1.0,0.4642857142857143
1.0,0.6283783783783784,0.6218487394957983,0.11504424778761063,0.2881175845581725,0.24646940147948887,0.1365,0.246,0.0,1.0,0.0,0.35714285714285715
1.0,0.7432432432432433,0.689075630252101,0.13716814159292037,0.3435452452629715,0.2710154673839946,0.1845,0.35,0.0,1.0,0.0,0.4642857142857143
0.0,0.7635135135135136,0.7478991596638656,0.1592920353982301,0.5303701080219586,0.39811701412239403,0.314,0.431,1.0,0.0,0.0,0.35714285714285715
0.0,0.8716216216216216,0.8823529411764705,0.17256637168141595,0.7441119178324775,0.6896435776731674,0.48,0.5375,1.0,0.0,0.0,0.32142857142857145
2.0,0.722972972972973,0.7058823529411765,0.1504424778761062,0.3628475296617673,0.29186281102891726,0.2335,0.3035,0.0,0.0,1.0,0.32142857142857145
1.0,0.6148648648648649,0.5798319327731093,0.11061946902654868,0.21781476890384274,0.18695359784801616,0.127,0.19,0.0,1.0,0.0,0.25
1.0,0.14864864864864866,0.5378151260504203,0.10619469026548674,0.16380378962280856,0.13113651647612642,0.1045,0.15,0.0,1.0,0.0,0.17857142857142858
1.0,0.2702702702702703,0.23529411764705885,0.06194690265486727,0.030281565432973258,0.02252858103564223,0.022,0.0255,0.0,1.0,0.0,0.10714285714285714
2.0,0.7297297297297298,0.7226890756302521,0.19026548672566373,0.3398264565255888,0.2831203765971755,0.176,0.29,0.0,0.0,1.0,0.35714285714285715
1.0,0.581081081081081,0.5882352941176472,0.11504424778761063,0.21232512838675402,0.20208473436449226,0.11,0.18,0.0,1.0,0.0,0.25
0.0,0.6891891891891893,0.6974789915966386,0.1504424778761062,0.38852488046750483,0.2666442501681237,0.2325,0.358,1.0,0.0,0.0,0.6785714285714286
1.0,0.5743243243243243,0.546218487394958,0.11946902654867259,0.20966885071719496,0.19737726967047745,0.104,0.1565,0.0,1.0,0.0,0.2857142857142857
1.0,0.16891891891891891,0.16806722689075632,0.03539823008849558,0.014698069771560117,0.009751176866173503,0.009,0.007,0.0,1.0,0.0,0.10714285714285714
0.0,0.7094594594594595,0.6974789915966386,0.1769911504424779,0.3644412962635027,0.2629455279085407,0.2035,0.29,1.0,0.0,0.0,0.5
1.0,0.5675675675675675,0.5546218487394958,0.11061946902654868,0.2064813175137241,0.18459986550100874,0.1235,0.165,0.0,1.0,0.0,0.25
2.0,0.722972972972973,0.6974789915966386,0.13274336283185842,0.4110146980697716,0.37928715534633484,0.258,0.3085,0.0,0.0,1.0,0.35714285714285715
2.0,0.6621621621621621,0.6470588235294118,0.13716814159292037,0.30671152824508585,0.23335574983187624,0.217,0.26,0.0,0.0,1.0,0.35714285714285715
0.0,0.7635135135135136,0.7899159663865547,0.15486725663716813,0.4887550911988666,0.4337592468056489,0.3115,0.37,1.0,0.0,0.0,0.2857142857142857
0.0,0.7027027027027027,0.6470588235294118,0.11946902654867259,0.3407118824154418,0.33591123066576994,0.1715,0.2575,1.0,0.0,0.0,0.32142857142857145
2.0,0.9121621621621623,0.8319327731092439,0.1592920353982301,0.6697361430848238,0.6328177538668459,0.397,0.445,0.0,0.0,1.0,0.35714285714285715
0.0,0.7837837837837839,0.7563025210084034,0.14601769911504428,0.4834425358597485,0.3917283120376597,0.3515,0.396,1.0,0.0,0.0,0.32142857142857145
0.0,0.581081081081081,0.5966386554621849,0.13274336283185842,0.22401275013281385,0.16274377942165433,0.1335,0.215,1.0,0.0,0.0,0.5714285714285714
2.0,0.6081081081081081,0.5714285714285715,0.11504424778761063,0.2697007260492297,0.22629455279085406,0.1425,0.225,0.0,0.0,1.0,0.25
2.0,0.6891891891891893,0.5882352941176472,0.13274336283185842,0.444306711528245,0.29186281102891726,0.202,0.325,0.0,0.0,1.0,0.5
1.0,0.3851351351351351,0.3613445378151261,0.0752212389380531,0.07667788206127146,0.07094821788836583,0.038,0.062,0.0,1.0,0.0,0.17857142857142858
2.0,0.25,0.2436974789915967,0.057522123893805316,0.033292013458473525,0.028917283120376593,0.027,0.03,0.0,0.0,1.0,0.17857142857142858
2.0,0.4054054054054054,0.3781512605042018,0.084070796460177,0.0780945634850363,0.0581708137188971,0.043,0.08,0.0,0.0,1.0,0.32142857142857145
0.0,0.7364864864864865,0.7647058823529412,0.15486725663716813,0.39791039489994684,0.3345662407531943,0.227,0.315,1.0,0.0,0.0,0.4642857142857143
1.0,0.5472972972972973,0.5294117647058824,0.10619469026548674,0.18912697007260493,0.16812373907195696,0.114,0.15,0.0,1.0,0.0,0.25
1.0,0.4527027027027027,0.44537815126050423,0.084070796460177,0.10217814768903842,0.09414929388029589,0.063,0.073,0.0,1.0,0.0,0.14285714285714285
0.0,0.7635135135135136,0.7226890756302521,0.16371681415929204,0.5020364795466619,0.4522528581035642,0.3465,0.3255,1.0,0.0,0.0,0.35714285714285715
2.0,0.5202702702702703,0.4957983193277311,0.11061946902654868,0.18222064813175134,0.12609280430396771,0.1145,0.185,0.0,0.0,1.0,0.2857142857142857
0.0,0.581081081081081,0.5546218487394958,0.11946902654867259,0.21834602443775455,0.16812373907195696,0.1175,0.2,1.0,0.0,0.0,0.39285714285714285
1.0,0.24324324324324323,0.21848739495798322,0.05309734513274337,0.0320524172126793,0.025554808338937456,0.021,0.025,0.0,1.0,0.0,0.17857142857142858
0.0,0.6689189189189189,0.6722689075630253,0.13274336283185842,0.3913582433150345,0.3624747814391392,0.255,0.27,1.0,0.0,0.0,0.25
2.0,0.6824324324324325,0.6554621848739496,0.14159292035398233,0.347795289534266,0.3288500336247478,0.201,0.27,0.0,0.0,1.0,0.2857142857142857
0.0,0.7635135135135136,0.773109243697479,0.14601769911504428,0.4637860811050115,0.331876260928043,0.2555,0.41,1.0,0.0,0.0,0.32142857142857145
2.0,0.8243243243243245,0.7647058823529412,0.1592920353982301,0.5144324420046041,0.4240080699394754,0.3105,0.3725,0.0,0.0,1.0,0.2857142857142857
